;NAME;EXECUTION_CPU_1;EXECUTION_DRAM_1;implementation;number;EXECUTION_DURATION
90;stacklesspython2_binarytrees_5;420.787109375;45.589202880859375;stacklesspython2;5;3.8749029636383057
91;stacklesspython3_binarytrees_5;491.8057556152344;53.757286071777344;stacklesspython3;5;4.666867971420288
92;intelpython2_binarytrees_5;559.5997314453125;61.99542236328125;intelpython2;5;5.320856094360352
93;intelpython3_binarytrees_5;508.60345458984375;55.246124267578125;intelpython3;5;4.841710805892944
94;activepython_binarytrees_5;517.1055908203125;56.50080108642578;activepython;5;4.883823871612549
95;cython2_binarytrees_5;478.54266357421875;52.45915985107422;cython2;5;4.517072916030884
96;cython_binarytrees_5;527.9375;59.42216491699219;cython;5;4.960114002227783
97;graalpython_binarytrees_5;35.548858642578125;4.274574279785156;graalpython;5;0.4049999713897705
98;ipy_binarytrees_5;10.982147216796875;1.172332763671875;ipy;5;0.23085999488830566
99;jython_binarytrees_5;12.50592041015625;1.3219680786132812;jython;5;0.22799992561340332
100;micropython_binarytrees_5;31.816864013671875;3.4998703002929688;micropython;5;0.40064311027526855
101;nuitka_binarytrees_5;533.2755432128906;59.19932556152344;nuitka;5;4.996654987335205
102;numba2_binarytrees_5;694.436279296875;76.61841583251953;numba2;5;6.172590017318726
103;numba3_binarytrees_5;562.5225524902344;61.247100830078125;numba3;5;5.187619924545288
104;pypy2_binarytrees_5;494.9305725097656;58.254730224609375;pypy2;5;5.200024127960205
105;pypy3_binarytrees_5;450.8677673339844;50.38555145263672;pypy3;5;4.221220970153809
106;cpython2_binarytrees_5;480.3114013671875;53.27058410644531;cpython2;5;4.55458402633667
107;cpython3_binarytrees_5;500.2708740234375;54.75364685058594;cpython3;5;4.71306586265564
108;stacklesspython2_binarytrees_6;438.7491149902344;48.33997344970703;stacklesspython2;6;4.15576696395874
109;stacklesspython3_binarytrees_6;473.9432067871094;52.32960510253906;stacklesspython3;6;4.490671157836914
110;intelpython2_binarytrees_6;406.3502197265625;44.86009979248047;intelpython2;6;3.7905681133270264
111;intelpython3_binarytrees_6;509.6260986328125;55.744544982910156;intelpython3;6;4.804433107376099
112;activepython_binarytrees_6;472.8951416015625;52.03672790527344;activepython;6;4.4817118644714355
113;cython2_binarytrees_6;535.4193115234375;58.71405029296875;cython2;6;5.242153882980347
114;cython_binarytrees_6;489.1435241699219;53.737953186035156;cython;6;4.6267759799957275
115;graalpython_binarytrees_6;68.90206909179688;8.193588256835938;graalpython;6;0.7309999465942383
116;ipy_binarytrees_6;21.886260986328125;2.3349075317382812;ipy;6;0.22071003913879395
117;jython_binarytrees_6;26.14984130859375;2.9304046630859375;jython;6;0.22699999809265137
118;micropython_binarytrees_6;31.475921630859375;3.5122451782226562;micropython;6;0.3944978713989258
119;nuitka_binarytrees_6;454.48638916015625;50.13043975830078;nuitka;6;4.395845890045166
120;numba2_binarytrees_6;692.381591796875;74.93788146972656;numba2;6;6.142176866531372
121;numba3_binarytrees_6;620.9364013671875;67.13249969482422;numba3;6;5.710304021835327
122;pypy2_binarytrees_6;469.02337646484375;56.28727722167969;pypy2;6;4.9064531326293945
123;pypy3_binarytrees_6;441.500732421875;49.468650817871094;pypy3;6;4.123230934143066
124;cpython2_binarytrees_6;438.2898254394531;48.33232116699219;cpython2;6;4.085270881652832
125;cpython3_binarytrees_6;466.384765625;51.362518310546875;cpython3;6;4.44248104095459
126;stacklesspython2_binarytrees_7;484.2821044921875;54.43688201904297;stacklesspython2;7;4.448946952819824
127;stacklesspython3_binarytrees_7;498.5560302734375;54.66974639892578;stacklesspython3;7;4.678238153457642
128;intelpython2_binarytrees_7;490.6354064941406;54.41462707519531;intelpython2;7;4.621210098266602
129;intelpython3_binarytrees_7;516.0398864746094;57.02864074707031;intelpython3;7;4.877455949783325
130;activepython_binarytrees_7;496.6705322265625;54.31929016113281;activepython;7;4.710411071777344
131;cython2_binarytrees_7;440.14599609375;47.72991943359375;cython2;7;4.0622289180755615
132;cython_binarytrees_7;460.493896484375;50.09490203857422;cython;7;4.224899053573608
133;graalpython_binarytrees_7;68.57522583007812;8.116065979003906;graalpython;7;0.7079999446868896
134;ipy_binarytrees_7;22.2515869140625;2.3369216918945312;ipy;7;0.22769999504089355
135;jython_binarytrees_7;13.22601318359375;1.4334564208984375;jython;7;0.21600008010864258
136;micropython_binarytrees_7;31.6824951171875;3.500396728515625;micropython;7;0.40799593925476074
137;nuitka_binarytrees_7;512.6005554199219;56.71778106689453;nuitka;7;4.826344966888428
138;numba2_binarytrees_7;768.7222595214844;83.46343231201172;numba2;7;6.900106906890869
139;numba3_binarytrees_7;556.1976623535156;61.210487365722656;numba3;7;5.266723871231079
140;pypy2_binarytrees_7;493.92572021484375;58.7000732421875;pypy2;7;5.2703399658203125
141;pypy3_binarytrees_7;449.4478759765625;50.08020782470703;pypy3;7;4.297072172164917
142;cpython2_binarytrees_7;490.5147705078125;53.98210906982422;cpython2;7;4.5853331089019775
143;cpython3_binarytrees_7;498.5428466796875;55.378456115722656;cpython3;7;4.728680849075317
144;stacklesspython2_binarytrees_8;471.23590087890625;51.79478454589844;stacklesspython2;8;4.3246989250183105
145;stacklesspython3_binarytrees_8;546.8843383789062;59.724517822265625;stacklesspython3;8;5.128530025482178
146;intelpython2_binarytrees_8;461.57232666015625;51.391845703125;intelpython2;8;4.327790975570679
147;intelpython3_binarytrees_8;482.6146545410156;53.23145294189453;intelpython3;8;4.574963808059692
148;activepython_binarytrees_8;489.64996337890625;53.14947509765625;activepython;8;4.634353160858154
149;cython2_binarytrees_8;480.7257995605469;53.12763977050781;cython2;8;4.500868797302246
150;cython_binarytrees_8;454.74237060546875;50.14375305175781;cython;8;4.313413143157959
151;graalpython_binarytrees_8;36.199127197265625;4.56103515625;graalpython;8;0.4500000476837158
152;ipy_binarytrees_8;21.691009521484375;2.3345260620117188;ipy;8;0.21882009506225586
153;jython_binarytrees_8;13.36004638671875;1.5444793701171875;jython;8;0.22600007057189941
154;micropython_binarytrees_8;32.987884521484375;3.4971237182617188;micropython;8;0.41237401962280273
155;nuitka_binarytrees_8;507.090576171875;56.86338806152344;nuitka;8;4.860579967498779
156;numba2_binarytrees_8;709.0079650878906;75.54084014892578;numba2;8;6.272416114807129
157;numba3_binarytrees_8;572.378173828125;62.4696044921875;numba3;8;5.3114659786224365
158;pypy2_binarytrees_8;460.0343933105469;55.75269317626953;pypy2;8;5.050803184509277
159;pypy3_binarytrees_8;424.0588684082031;47.9576416015625;pypy3;8;4.076792001724243
160;cpython2_binarytrees_8;457.6419982910156;50.902503967285156;cpython2;8;4.277214050292969
161;cpython3_binarytrees_8;479.05670166015625;52.66557312011719;cpython3;8;4.47156286239624
162;stacklesspython2_binarytrees_9;509.9778137207031;56.480613708496094;stacklesspython2;9;4.786169052124023
163;stacklesspython3_binarytrees_9;475.1012268066406;52.717735290527344;stacklesspython3;9;4.4797749519348145
164;intelpython2_binarytrees_9;470.9140930175781;52.5341796875;intelpython2;9;4.493096113204956
165;intelpython3_binarytrees_9;510.5040283203125;55.727996826171875;intelpython3;9;4.794375896453857
166;activepython_binarytrees_9;489.6286315917969;53.66535186767578;activepython;9;4.601857900619507
167;cython2_binarytrees_9;497.7107238769531;55.34315490722656;cython2;9;4.664015054702759
168;cython_binarytrees_9;502.1050720214844;55.131202697753906;cython;9;4.6520209312438965
169;graalpython_binarytrees_9;68.73550415039062;8.224838256835938;graalpython;9;0.6960000991821289
170;ipy_binarytrees_9;21.562103271484375;2.3366775512695312;ipy;9;0.21985983848571777
171;jython_binarytrees_9;12.69757080078125;1.3447036743164062;jython;9;0.2239999771118164
172;micropython_binarytrees_9;31.62664794921875;3.4962615966796875;micropython;9;0.3959338665008545
173;nuitka_binarytrees_9;511.15753173828125;55.58164978027344;nuitka;9;4.806855916976929
174;numba2_binarytrees_9;736.4733581542969;78.53553771972656;numba2;9;6.554225921630859
175;numba3_binarytrees_9;599.5267944335938;64.55327606201172;numba3;9;5.409443140029907
176;pypy2_binarytrees_9;474.54986572265625;57.134437561035156;pypy2;9;5.071349859237671
177;pypy3_binarytrees_9;433.4586486816406;49.36968994140625;pypy3;9;4.148013114929199
178;cpython2_binarytrees_9;483.1047058105469;53.945289611816406;cpython2;9;4.449386119842529
179;cpython3_binarytrees_9;489.15289306640625;53.405364990234375;cpython3;9;4.639932155609131
180;stacklesspython2_binarytrees_10;426.55377197265625;47.12604522705078;stacklesspython2;10;4.059035062789917
181;stacklesspython3_binarytrees_10;552.2865600585938;61.150779724121094;stacklesspython3;10;5.1484410762786865
182;intelpython2_binarytrees_10;448.38836669921875;48.82099151611328;intelpython2;10;4.199182033538818
183;intelpython3_binarytrees_10;475.7126159667969;52.448486328125;intelpython3;10;4.453333139419556
184;activepython_binarytrees_10;455.4744567871094;49.748268127441406;activepython;10;4.291960954666138
185;cython2_binarytrees_10;401.0364074707031;44.187164306640625;cython2;10;3.706444025039673
186;cython_binarytrees_10;500.4600524902344;54.66278839111328;cython;10;4.715276002883911
187;graalpython_binarytrees_10;68.44464111328125;8.356163024902344;graalpython;10;0.7720000743865967
188;ipy_binarytrees_10;11.02239990234375;1.1767578125;ipy;10;0.21912002563476562
189;jython_binarytrees_10;25.13470458984375;2.6974334716796875;jython;10;0.2259998321533203
190;micropython_binarytrees_10;31.904693603515625;3.5122451782226562;micropython;10;0.39569997787475586
191;nuitka_binarytrees_10;490.41253662109375;54.16626739501953;nuitka;10;4.601466178894043
192;numba2_binarytrees_10;707.8371887207031;76.32022857666016;numba2;10;6.375775098800659
193;numba3_binarytrees_10;569.5112609863281;62.31958770751953;numba3;10;5.306717872619629
194;pypy2_binarytrees_10;459.4353942871094;54.837303161621094;pypy2;10;4.932240962982178
195;pypy3_binarytrees_10;454.39825439453125;50.75407409667969;pypy3;10;4.207818984985352
196;cpython2_binarytrees_10;531.5585632324219;58.61656188964844;cpython2;10;5.09211802482605
197;cpython3_binarytrees_10;554.8870849609375;60.520263671875;cpython3;10;5.194149971008301
198;stacklesspython2_binarytrees_11;500.81365966796875;55.38037872314453;stacklesspython2;11;4.660596132278442
199;stacklesspython3_binarytrees_11;477.622314453125;52.45477294921875;stacklesspython3;11;4.497431993484497
200;intelpython2_binarytrees_11;447.7056579589844;49.71321105957031;intelpython2;11;4.078299045562744
201;intelpython3_binarytrees_11;495.5502624511719;54.149925231933594;intelpython3;11;4.700894117355347
202;activepython_binarytrees_11;477.6994934082031;52.11640167236328;activepython;11;4.53836989402771
203;cython2_binarytrees_11;411.79638671875;44.86500549316406;cython2;11;3.861701011657715
204;cython_binarytrees_11;522.284912109375;57.889495849609375;cython;11;4.923871994018555
205;graalpython_binarytrees_11;80.37100219726562;9.870071411132812;graalpython;11;0.7699999809265137
206;ipy_binarytrees_11;10.901519775390625;1.1760482788085938;ipy;11;0.22312021255493164
207;jython_binarytrees_11;14.036712646484375;1.6488494873046875;jython;11;0.2089998722076416
208;micropython_binarytrees_11;31.45074462890625;3.5186920166015625;micropython;11;0.3955659866333008
209;nuitka_binarytrees_11;503.8343200683594;55.87897491455078;nuitka;11;4.731547117233276
210;numba2_binarytrees_11;751.9437866210938;80.74961853027344;numba2;11;6.6564860343933105
211;numba3_binarytrees_11;644.3558654785156;69.7719497680664;numba3;11;5.930795192718506
212;pypy2_binarytrees_11;462.2021179199219;55.987159729003906;pypy2;11;4.856783866882324
213;pypy3_binarytrees_11;455.8636779785156;51.946983337402344;pypy3;11;4.302715063095093
214;cpython2_binarytrees_11;446.817626953125;49.460662841796875;cpython2;11;4.137002944946289
215;cpython3_binarytrees_11;461.9364318847656;50.255279541015625;cpython3;11;4.323205947875977
216;stacklesspython2_binarytrees_12;443.13433837890625;48.23057556152344;stacklesspython2;12;4.114202976226807
217;stacklesspython3_binarytrees_12;544.8699035644531;60.202842712402344;stacklesspython3;12;5.072282075881958
218;intelpython2_binarytrees_12;385.6141052246094;42.93488311767578;intelpython2;12;3.619590997695923
219;intelpython3_binarytrees_12;495.732421875;54.53679656982422;intelpython3;12;4.684417963027954
220;activepython_binarytrees_12;494.8570861816406;54.158050537109375;activepython;12;4.760880947113037
221;cython2_binarytrees_12;494.6835632324219;54.99968719482422;cython2;12;4.563838005065918
222;cython_binarytrees_12;458.429443359375;49.91162109375;cython;12;4.295040845870972
223;graalpython_binarytrees_12;35.935394287109375;4.4536285400390625;graalpython;12;0.4460000991821289
224;ipy_binarytrees_12;22.7017822265625;2.6513290405273438;ipy;12;0.22173023223876953
225;jython_binarytrees_12;12.715362548828125;1.4859161376953125;jython;12;0.2389998435974121
226;micropython_binarytrees_12;32.09454345703125;3.5131149291992188;micropython;12;0.3957040309906006
227;nuitka_binarytrees_12;486.281494140625;52.716773986816406;nuitka;12;4.513732194900513
228;numba2_binarytrees_12;826.2087097167969;91.17315673828125;numba2;12;7.402216911315918
229;numba3_binarytrees_12;694.8582458496094;70.97582244873047;numba3;12;5.803224086761475
230;pypy2_binarytrees_12;490.8776550292969;59.09358215332031;pypy2;12;5.3082380294799805
231;pypy3_binarytrees_12;455.4386901855469;52.09239959716797;pypy3;12;4.302311897277832
232;cpython2_binarytrees_12;467.30401611328125;51.662269592285156;cpython2;12;4.447099924087524
233;cpython3_binarytrees_12;489.6665344238281;53.700531005859375;cpython3;12;4.53046989440918
234;stacklesspython2_binarytrees_13;409.26715087890625;45.25151062011719;stacklesspython2;13;3.7781479358673096
235;stacklesspython3_binarytrees_13;569.4569091796875;63.70527648925781;stacklesspython3;13;5.4514219760894775
236;intelpython2_binarytrees_13;415.70819091796875;45.706390380859375;intelpython2;13;3.877363920211792
237;intelpython3_binarytrees_13;510.5859069824219;56.2069091796875;intelpython3;13;4.855682849884033
238;activepython_binarytrees_13;475.0715026855469;52.477996826171875;activepython;13;4.461582183837891
239;cython2_binarytrees_13;494.37432861328125;55.13208770751953;cython2;13;4.606052875518799
240;cython_binarytrees_13;519.8719787597656;57.112060546875;cython;13;4.9265031814575195
241;graalpython_binarytrees_13;69.77423095703125;8.469261169433594;graalpython;13;0.7180001735687256
242;ipy_binarytrees_13;21.9755859375;2.3491439819335938;ipy;13;0.22005009651184082
243;jython_binarytrees_13;25.694610595703125;2.9624404907226562;jython;13;0.24699997901916504
244;micropython_binarytrees_13;31.698699951171875;3.5019683837890625;micropython;13;0.39871883392333984
245;nuitka_binarytrees_13;541.9678344726562;61.719329833984375;nuitka;13;5.0813398361206055
246;numba2_binarytrees_13;776.5726623535156;83.85589599609375;numba2;13;6.8895487785339355
247;numba3_binarytrees_13;593.3360290527344;64.34867858886719;numba3;13;5.527939081192017
248;pypy2_binarytrees_13;489.84893798828125;58.14347839355469;pypy2;13;5.086103200912476
249;pypy3_binarytrees_13;453.670654296875;50.80896759033203;pypy3;13;4.1595299243927
250;cpython2_binarytrees_13;407.9451904296875;45.02174377441406;cpython2;13;3.7562129497528076
251;cpython3_binarytrees_13;474.8328552246094;52.473960876464844;cpython3;13;4.45014500617981
252;stacklesspython2_binarytrees_14;443.8428649902344;48.12786102294922;stacklesspython2;14;4.088590860366821
253;stacklesspython3_binarytrees_14;499.44805908203125;55.00292205810547;stacklesspython3;14;4.776643991470337
254;intelpython2_binarytrees_14;420.96075439453125;47.57617950439453;intelpython2;14;3.9353809356689453
255;intelpython3_binarytrees_14;474.4382019042969;52.310211181640625;intelpython3;14;4.478883981704712
256;activepython_binarytrees_14;505.1942138671875;55.886566162109375;activepython;14;4.850728988647461
257;cython2_binarytrees_14;527.8468933105469;58.256248474121094;cython2;14;4.9328930377960205
258;cython_binarytrees_14;472.0784912109375;52.05828857421875;cython;14;4.3903138637542725
259;graalpython_binarytrees_14;68.79998779296875;8.247413635253906;graalpython;14;0.7059998512268066
260;ipy_binarytrees_14;21.663909912109375;2.3424606323242188;ipy;14;0.2213301658630371
261;jython_binarytrees_14;12.816375732421875;1.3705978393554688;jython;14;0.21700000762939453
262;micropython_binarytrees_14;44.36407470703125;4.681343078613281;micropython;14;0.41107606887817383
263;nuitka_binarytrees_14;511.7483215332031;56.39368438720703;nuitka;14;4.779958009719849
264;numba2_binarytrees_14;745.631103515625;80.62858581542969;numba2;14;6.613544940948486
265;numba3_binarytrees_14;594.9539184570312;63.97260284423828;numba3;14;5.431182861328125
266;pypy2_binarytrees_14;506.9892883300781;60.52588653564453;pypy2;14;5.425580024719238
267;pypy3_binarytrees_14;517.0103149414062;56.71399688720703;pypy3;14;4.768316984176636
268;cpython2_binarytrees_14;479.1488342285156;52.926292419433594;cpython2;14;4.530993938446045
269;cpython3_binarytrees_14;524.4386291503906;57.589866638183594;cpython3;14;4.904352903366089
270;stacklesspython2_binarytrees_15;449.89923095703125;49.80077362060547;stacklesspython2;15;4.171314001083374
271;stacklesspython3_binarytrees_15;488.3545227050781;53.652137756347656;stacklesspython3;15;4.555202007293701
272;intelpython2_binarytrees_15;416.80694580078125;45.959495544433594;intelpython2;15;3.838779926300049
273;intelpython3_binarytrees_15;476.220458984375;52.51129150390625;intelpython3;15;4.556336879730225
274;activepython_binarytrees_15;502.3434753417969;54.39137268066406;activepython;15;4.685563087463379
275;cython2_binarytrees_15;476.1482238769531;52.472572326660156;cython2;15;4.5653181076049805
276;cython_binarytrees_15;511.221923828125;56.537322998046875;cython;15;4.80711817741394
277;graalpython_binarytrees_15;68.30047607421875;8.032066345214844;graalpython;15;0.7149999141693115
278;ipy_binarytrees_15;10.60821533203125;1.1283035278320312;ipy;15;0.23394012451171875
279;jython_binarytrees_15;12.923309326171875;1.3863601684570312;jython;15;0.22699999809265137
280;micropython_binarytrees_15;32.44659423828125;3.4998245239257812;micropython;15;0.40027284622192383
281;nuitka_binarytrees_15;525.6109008789062;58.85706329345703;nuitka;15;4.9915430545806885
282;numba2_binarytrees_15;752.9066162109375;80.28475952148438;numba2;15;6.598031044006348
283;numba3_binarytrees_15;624.5438842773438;67.22914123535156;numba3;15;5.7486817836761475
284;pypy2_binarytrees_15;478.3194580078125;57.966278076171875;pypy2;15;5.0569891929626465
285;pypy3_binarytrees_15;445.8896484375;50.08076477050781;pypy3;15;4.180673837661743
286;cpython2_binarytrees_15;508.16754150390625;56.01985168457031;cpython2;15;4.888200044631958
287;cpython3_binarytrees_15;510.54058837890625;56.317100524902344;cpython3;15;4.847054958343506
288;stacklesspython2_binarytrees_16;406.1492919921875;44.77397155761719;stacklesspython2;16;3.780979871749878
289;stacklesspython3_binarytrees_16;509.09613037109375;55.89557647705078;stacklesspython3;16;4.845739841461182
290;intelpython2_binarytrees_16;460.19775390625;51.55842590332031;intelpython2;16;4.305844068527222
291;intelpython3_binarytrees_16;555.9697570800781;61.69414520263672;intelpython3;16;5.294280052185059
292;activepython_binarytrees_16;487.6081848144531;53.274024963378906;activepython;16;4.605916976928711
293;cython2_binarytrees_16;470.3609619140625;52.113487243652344;cython2;16;4.345932960510254
294;cython_binarytrees_16;454.7097473144531;50.31935119628906;cython;16;4.2205610275268555
295;graalpython_binarytrees_16;68.4901123046875;8.092079162597656;graalpython;16;0.7100000381469727
296;ipy_binarytrees_16;20.99658203125;2.2390518188476562;ipy;16;0.2637298107147217
297;jython_binarytrees_16;12.649200439453125;1.3910140991210938;jython;16;0.22900009155273438
298;micropython_binarytrees_16;31.992095947265625;3.5132827758789062;micropython;16;0.3965620994567871
299;nuitka_binarytrees_16;447.09375;48.523956298828125;nuitka;16;4.292224884033203
300;numba2_binarytrees_16;726.9690246582031;78.12535858154297;numba2;16;6.499834060668945
301;numba3_binarytrees_16;596.7489929199219;64.97530364990234;numba3;16;5.473049879074097
302;pypy2_binarytrees_16;477.2087097167969;57.11299133300781;pypy2;16;5.104846954345703
303;pypy3_binarytrees_16;452.1121520996094;51.357337951660156;pypy3;16;4.224273920059204
304;cpython2_binarytrees_16;448.6737976074219;49.46295166015625;cpython2;16;4.197519063949585
305;cpython3_binarytrees_16;514.2871704101562;56.04113006591797;cpython3;16;4.783890962600708
306;stacklesspython2_binarytrees_17;405.6330871582031;44.441017150878906;stacklesspython2;17;3.8621819019317627
307;stacklesspython3_binarytrees_17;513.0902404785156;55.921783447265625;stacklesspython3;17;4.7582011222839355
308;intelpython2_binarytrees_17;439.7496643066406;48.52947998046875;intelpython2;17;4.057857036590576
309;intelpython3_binarytrees_17;529.0506286621094;58.163330078125;intelpython3;17;4.99007511138916
310;activepython_binarytrees_17;540.6346435546875;60.19233703613281;activepython;17;5.089915990829468
311;cython2_binarytrees_17;508.4198913574219;56.10895538330078;cython2;17;4.762943983078003
312;cython_binarytrees_17;531.3935241699219;59.21892547607422;cython;17;5.05635404586792
313;graalpython_binarytrees_17;69.47161865234375;8.584579467773438;graalpython;17;0.7289998531341553
314;ipy_binarytrees_17;10.756866455078125;1.175872802734375;ipy;17;0.2281801700592041
315;jython_binarytrees_17;13.349639892578125;1.526336669921875;jython;17;0.2109999656677246
316;micropython_binarytrees_17;31.987152099609375;3.5062942504882812;micropython;17;0.39311790466308594
317;nuitka_binarytrees_17;458.0038146972656;49.966880798339844;nuitka;17;4.242268800735474
318;numba2_binarytrees_17;697.0444030761719;75.54106903076172;numba2;17;6.290581941604614
319;numba3_binarytrees_17;621.5032348632812;66.08162689208984;numba3;17;5.576491832733154
320;pypy2_binarytrees_17;467.6576843261719;56.967529296875;pypy2;17;5.1562180519104
321;pypy3_binarytrees_17;473.840576171875;52.690528869628906;pypy3;17;4.42251992225647
322;cpython2_binarytrees_17;454.0398864746094;49.470191955566406;cpython2;17;4.212882995605469
323;cpython3_binarytrees_17;522.8946838378906;57.451560974121094;cpython3;17;4.978081941604614
324;stacklesspython2_binarytrees_18;437.52423095703125;47.63236999511719;stacklesspython2;18;4.180647850036621
325;stacklesspython3_binarytrees_18;481.33984375;52.66319274902344;stacklesspython3;18;4.486625909805298
326;intelpython2_binarytrees_18;445.01348876953125;48.782859802246094;intelpython2;18;4.2285120487213135
327;intelpython3_binarytrees_18;499.7319641113281;54.91193389892578;intelpython3;18;4.757483959197998
328;activepython_binarytrees_18;516.9478759765625;57.28900146484375;activepython;18;4.992264032363892
329;cython2_binarytrees_18;451.8606872558594;49.68090057373047;cython2;18;4.28574800491333
330;cython_binarytrees_18;460.3879699707031;50.06980895996094;cython;18;4.3780272006988525
331;graalpython_binarytrees_18;69.29837036132812;8.495262145996094;graalpython;18;0.7439999580383301
332;ipy_binarytrees_18;20.402587890625;2.0659027099609375;ipy;18;0.31356000900268555
333;jython_binarytrees_18;26.15216064453125;2.8710784912109375;jython;18;0.22699999809265137
334;micropython_binarytrees_18;32.479644775390625;3.509063720703125;micropython;18;0.4023149013519287
335;nuitka_binarytrees_18;531.6559753417969;58.432220458984375;nuitka;18;4.959604978561401
336;numba2_binarytrees_18;749.1630249023438;82.10379028320312;numba2;18;6.667426109313965
337;numba3_binarytrees_18;656.460693359375;71.58552551269531;numba3;18;5.9697558879852295
338;pypy2_binarytrees_18;511.22711181640625;60.99695587158203;pypy2;18;5.387426853179932
339;pypy3_binarytrees_18;466.2861633300781;52.11607360839844;pypy3;18;4.337975025177002
340;cpython2_binarytrees_18;408.26708984375;44.43212890625;cpython2;18;3.85974383354187
341;cpython3_binarytrees_18;444.4856262207031;49.15977478027344;cpython3;18;4.219970226287842
342;stacklesspython2_binarytrees_19;418.08233642578125;46.031097412109375;stacklesspython2;19;3.8307979106903076
343;stacklesspython3_binarytrees_19;521.7526550292969;57.384605407714844;stacklesspython3;19;4.945497035980225
344;intelpython2_binarytrees_19;420.1018981933594;45.53814697265625;intelpython2;19;3.976181983947754
345;intelpython3_binarytrees_19;498.1956787109375;54.897727966308594;intelpython3;19;4.716665983200073
346;activepython_binarytrees_19;497.2936706542969;54.82521057128906;activepython;19;4.6616740226745605
347;cython2_binarytrees_19;496.34454345703125;55.07691192626953;cython2;19;4.66483211517334
348;cython_binarytrees_19;488.40869140625;53.87834167480469;cython;19;4.552997827529907
349;graalpython_binarytrees_19;81.4202880859375;9.65594482421875;graalpython;19;0.7310001850128174
350;ipy_binarytrees_19;21.651214599609375;2.3196334838867188;ipy;19;0.22353005409240723
351;jython_binarytrees_19;26.6800537109375;3.1621932983398438;jython;19;0.2369999885559082
352;micropython_binarytrees_19;30.85791015625;3.5186691284179688;micropython;19;0.3950638771057129
353;nuitka_binarytrees_19;493.9795837402344;55.24005126953125;nuitka;19;4.710701942443848
354;numba2_binarytrees_19;794.6173400878906;86.70426177978516;numba2;19;7.029941082000732
355;numba3_binarytrees_19;666.7551574707031;70.35551452636719;numba3;19;5.883297920227051
356;pypy2_binarytrees_19;511.1286926269531;62.085777282714844;pypy2;19;5.611654996871948
357;pypy3_binarytrees_19;454.142822265625;51.54685974121094;pypy3;19;4.2042951583862305
358;cpython2_binarytrees_19;482.5875244140625;52.88795471191406;cpython2;19;4.4201130867004395
359;cpython3_binarytrees_19;520.0995178222656;57.499778747558594;cpython3;19;4.848469018936157
360;stacklesspython2_binarytrees_20;519.5094604492188;56.82398223876953;stacklesspython2;20;4.898226022720337
361;stacklesspython3_binarytrees_20;550.2249450683594;61.121437072753906;stacklesspython3;20;5.173228025436401
362;intelpython2_binarytrees_20;509.0561828613281;56.035560607910156;intelpython2;20;4.820240020751953
363;intelpython3_binarytrees_20;484.9530944824219;53.735939025878906;intelpython3;20;4.66642689704895
364;activepython_binarytrees_20;460.96661376953125;51.010032653808594;activepython;20;4.364704132080078
365;cython2_binarytrees_20;440.10882568359375;48.488685607910156;cython2;20;3.952008008956909
366;cython_binarytrees_20;442.6253967285156;48.98078918457031;cython;20;4.246966123580933
367;graalpython_binarytrees_20;81.1817626953125;10.085243225097656;graalpython;20;0.75
368;ipy_binarytrees_20;10.963043212890625;1.165435791015625;ipy;20;0.2178199291229248
369;jython_binarytrees_20;12.4608154296875;1.3396530151367188;jython;20;0.21599984169006348
370;micropython_binarytrees_20;32.47198486328125;3.480743408203125;micropython;20;0.40198588371276855
371;nuitka_binarytrees_20;471.95947265625;51.586952209472656;nuitka;20;4.458641052246094
372;numba2_binarytrees_20;836.0042724609375;91.03935241699219;numba2;20;7.4149510860443115
373;numba3_binarytrees_20;656.7060546875;71.84002685546875;numba3;20;6.056395053863525
374;pypy2_binarytrees_20;475.4632568359375;58.15534210205078;pypy2;20;5.2235729694366455
375;pypy3_binarytrees_20;461.55224609375;51.489898681640625;pypy3;20;4.323321104049683
376;cpython2_binarytrees_20;479.0778503417969;52.766807556152344;cpython2;20;4.548197031021118
377;cpython3_binarytrees_20;510.9245300292969;56.16004180908203;cpython3;20;4.837598085403442
378;stacklesspython2_binarytrees_21;460.398193359375;51.2357177734375;stacklesspython2;21;4.2719690799713135
379;stacklesspython3_binarytrees_21;548.0974426269531;60.957969665527344;stacklesspython3;21;5.25606894493103
380;intelpython2_binarytrees_21;470.9486999511719;51.418182373046875;intelpython2;21;4.444288969039917
381;intelpython3_binarytrees_21;532.8731689453125;58.48663330078125;intelpython3;21;5.035227060317993
382;activepython_binarytrees_21;490.2193298339844;53.347129821777344;activepython;21;4.551609039306641
383;cython2_binarytrees_21;518.827880859375;57.54450988769531;cython2;21;4.810266017913818
384;cython_binarytrees_21;480.8667907714844;54.24034118652344;cython;21;4.502065896987915
385;graalpython_binarytrees_21;69.31646728515625;8.356895446777344;graalpython;21;0.7220001220703125
386;ipy_binarytrees_21;10.855224609375;1.166534423828125;ipy;21;0.2211000919342041
387;jython_binarytrees_21;25.827911376953125;2.9239120483398438;jython;21;0.24199986457824707
388;micropython_binarytrees_21;32.514617919921875;3.4818801879882812;micropython;21;0.40124011039733887
389;nuitka_binarytrees_21;538.9302978515625;59.37989044189453;nuitka;21;5.100557088851929
390;numba2_binarytrees_21;673.4916076660156;71.78677368164062;numba2;21;6.021625995635986
391;numba3_binarytrees_21;580.1371459960938;63.769378662109375;numba3;21;5.431208848953247
